"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup"
211,96710290,"jkolsen50 (1/Unl.)",0,127.95,"(2B) Skip Schumaker ,(OF) Andrew McCutchen ,(1B) Todd Frazier ,(P) Lance Lynn ,(3B) Josh Harrison ,(C) John Ryan Murphy ,(P) Dallas Keuchel ,(OF) Gregory Polanco ,(OF) Preston Tucker ,(SS) Carlos Correa "
211,96710600,"Brass23 (1/Unl.)",0,127.95,"(1B) Mark Reynolds ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(OF) Jason Heyward ,(P) Lance Lynn ,(3B) Josh Harrison ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(OF) George Springer ,(SS) Jung Ho Kang "
211,96715711,"randomhugs (1/Unl.)",0,127.95,"(OF) Skip Schumaker ,(3B) Luis Valbuena ,(OF) Jason Heyward ,(P) Lance Lynn ,(2B) Jose Altuve ,(C) John Ryan Murphy ,(P) Dallas Keuchel ,(OF) George Springer ,(1B) Evan Gattis ,(SS) Carlos Correa "
215,96688830,"disarmxnet911 (1/Unl.)",0,127.75,"(C) Yadier Molina ,(P) Dan Haren ,(1B) Mark Reynolds ,(OF) Jason Heyward ,(OF) Giancarlo Stanton ,(2B) Jose Altuve ,(OF) Randal Grichuk ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(SS) Jung Ho Kang "
215,96723862,"880082588ajw (4/Unl.)",0,127.75,"(OF) Marlon Byrd ,(3B) Luis Valbuena ,(P) Anthony DeSclafani ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(OF) George Springer ,(C) J.T. Realmuto ,(1B) Evan Gattis ,(OF) Preston Tucker ,(SS) Carlos Correa "
215,96724887,"TennVols14 (4/Unl.)",0,127.75,"(P) Dan Haren ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(C) Francisco Cervelli ,(1B) Todd Frazier ,(OF) Giancarlo Stanton ,(2B) Derek Dietrich ,(P) Dallas Keuchel ,(SS) Adeiny Hechavarria ,(OF) Christian Yelich "
215,96729443,"ktforcier (1/Unl.)",0,127.75,"(OF) Marlon Byrd ,(C) Brayan Pena ,(1B) Joey Votto ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(2B) Dee Gordon ,(P) Anthony DeSclafani ,(P) Dallas Keuchel ,(SS) Eugenio Suarez ,(OF) George Springer "
215,96738847,"joebeats (2/Unl.)",0,127.75,"(P) Dan Haren ,(2B) Neil Walker ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(OF) Giancarlo Stanton ,(P) Dallas Keuchel ,(SS) Eugenio Suarez ,(OF) George Springer ,(3B) Adeiny Hechavarria ,(1B) Evan Gattis "
220,96709126,"respben1982 (1/Unl.)",0,127.60,"(3B) Luis Valbuena ,(C) Francisco Cervelli ,(1B) Todd Frazier ,(OF) Josh Harrison ,(2B) Kolten Wong ,(OF) Billy Hamilton ,(P) Adam Warren ,(P) Dallas Keuchel ,(OF) George Springer ,(SS) Carlos Correa "
221,96697070,"butteryen (1/Unl.)",0,127.55,"(P) A.J. Burnett ,(2B) Luis Valbuena ,(OF) Andrew McCutchen ,(OF) Jason Heyward ,(1B) Pedro Alvarez ,(C) Jason Castro ,(OF) Randal Grichuk ,(P) Dallas Keuchel ,(SS) Adeiny Hechavarria ,(3B) Jung Ho Kang "
221,96697079,"butteryen (2/Unl.)",0,127.55,"(P) A.J. Burnett ,(2B) Luis Valbuena ,(OF) Andrew McCutchen ,(OF) Jason Heyward ,(1B) Pedro Alvarez ,(C) Jason Castro ,(OF) Randal Grichuk ,(P) Dallas Keuchel ,(SS) Adeiny Hechavarria ,(3B) Jung Ho Kang "
221,96717994,"Kmanbb22 (1/Unl.)",0,127.55,"(P) A.J. Burnett ,(C) Yadier Molina ,(OF) Skip Schumaker ,(3B) Luis Valbuena ,(OF) Giancarlo Stanton ,(2B) Kolten Wong ,(OF) Billy Hamilton ,(P) Dallas Keuchel ,(SS) Adeiny Hechavarria ,(1B) Evan Gattis "
221,96738752,"kevin4nier (1/Unl.)",0,127.55,"(P) A.J. Burnett ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(C) Francisco Cervelli ,(OF) Jason Heyward ,(SS) Jordy Mercer ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(OF) George Springer ,(1B) Evan Gattis "
225,96564993,"Ramsforever (1/Unl.)",0,126.95,"(1B) Mark Reynolds ,(OF) Andrew McCutchen ,(OF) Jason Heyward ,(P) Lance Lynn ,(2B) Kolten Wong ,(OF) Randal Grichuk ,(C) John Ryan Murphy ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(SS) Carlos Correa "
225,96606697,"a_bolton20 (1/Unl.)",0,126.95,"(1B) Mark Teixeira ,(C) Yadier Molina ,(OF) Jon Jay ,(SS) Marwin Gonzalez ,(OF) Jason Heyward ,(P) Lance Lynn ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(OF) Preston Tucker "
225,96685649,"IBRich2u (1/Unl.)",0,126.95,"(3B) Alex Rodriguez ,(1B) Mark Reynolds ,(C) Francisco Cervelli ,(OF) Jason Heyward ,(P) Lance Lynn ,(OF) Josh Harrison ,(2B) Kolten Wong ,(OF) Randal Grichuk ,(P) Dallas Keuchel ,(SS) Carlos Correa "
225,96695789,"Milo1051 (6/Unl.)",0,126.95,"(C) Yadier Molina ,(1B) Mark Reynolds ,(OF) Andrew McCutchen ,(OF) Colby Rasmus ,(P) Lance Lynn ,(OF) Josh Harrison ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(SS) Jung Ho Kang "
225,96723920,"hayes50 (1/Unl.)",0,126.95,"(1B) Mark Reynolds ,(2B) Luis Valbuena ,(OF) Colby Rasmus ,(OF) Jason Heyward ,(3B) Todd Frazier ,(C) Jason Castro ,(P) Lance Lynn ,(P) Dallas Keuchel ,(OF) George Springer ,(SS) Jung Ho Kang "
230,96709497,"880082588ajw (1/Unl.)",0,126.75,"(OF) Marlon Byrd ,(1B) Joey Votto ,(OF) Jason Heyward ,(3B) Todd Frazier ,(C) Jason Castro ,(2B) Dee Gordon ,(P) Anthony DeSclafani ,(OF) Randal Grichuk ,(P) Dallas Keuchel ,(SS) Carlos Correa "
230,96725367,"toneloc8023 (5/Unl.)",0,126.75,"(P) Dan Haren ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(3B) Chase Headley ,(1B) Todd Frazier ,(OF) Giancarlo Stanton ,(2B) Derek Dietrich ,(SS) Jordy Mercer ,(OF) Josh Harrison ,(P) Dallas Keuchel "
232,96705380,"monteball (6/Unl.)",0,126.60,"(C) Yadier Molina ,(3B) Luis Valbuena ,(2B) Jose Altuve ,(OF) Billy Hamilton ,(P) Adam Warren ,(P) Dallas Keuchel ,(OF) George Springer ,(1B) Evan Gattis ,(OF) Preston Tucker ,(SS) Carlos Correa "
232,96711440,"quakers (1/Unl.)",0,126.60,"(C) Yadier Molina ,(1B) Mark Reynolds ,(OF) Jason Heyward ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(2B) Kolten Wong ,(OF) Randal Grichuk ,(P) Adam Warren ,(P) Dallas Keuchel ,(SS) Carlos Correa "
232,96714703,"CamJames (1/Unl.)",0,126.60,"(2B) Neil Walker ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(OF) Jason Heyward ,(3B) Todd Frazier ,(P) Adam Warren ,(P) Dallas Keuchel ,(OF) Christian Yelich ,(1B) Evan Gattis ,(SS) Carlos Correa "
235,96663567,"hc612 (1/Unl.)",0,126.55,"(P) A.J. Burnett ,(1B) Mark Reynolds ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(OF) Jason Heyward ,(3B) Josh Harrison ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(OF) Marcell Ozuna ,(SS) Adeiny Hechavarria "
235,96700454,"TheeGodfrey (1/Unl.)",0,126.55,"(P) A.J. Burnett ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(SS) Marwin Gonzalez ,(OF) Jason Heyward ,(1B) Todd Frazier ,(C) Jason Castro ,(OF) Josh Harrison ,(2B) Kolten Wong ,(P) Dallas Keuchel "
235,96700780,"Slimeysid (2/Unl.)",0,126.55,"(P) A.J. Burnett ,(1B) Mark Reynolds ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(C) Jason Castro ,(SS) Jordy Mercer ,(OF) Josh Harrison ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(OF) George Springer "
238,96730922,"B_gregory (1/Unl.)",0,126.45,"(1B) Joey Votto ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(OF) Jason Heyward ,(3B) Todd Frazier ,(P) Lance Lynn ,(2B) Kolten Wong ,(OF) Billy Hamilton ,(P) Adam Warren ,(SS) Jung Ho Kang "
239,96573801,"soprano13 (1/Unl.)",0,125.95,"(OF) Marlon Byrd ,(C) Yadier Molina ,(OF) Andrew McCutchen ,(3B) Chase Headley ,(1B) Pedro Alvarez ,(P) Lance Lynn ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(OF) Gregory Polanco ,(SS) Adeiny Hechavarria "
239,96654640,"BBfarmer89 (1/Unl.)",0,125.95,"(C) Brayan Pena ,(1B) Mark Reynolds ,(OF) Andrew McCutchen ,(OF) Colby Rasmus ,(OF) Jason Heyward ,(P) Lance Lynn ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(SS) Carlos Correa "
239,96703583,"Anchor (2/Unl.)",0,125.95,"(3B) Alex Rodriguez ,(1B) Mark Teixeira ,(OF) Marlon Byrd ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(P) Lance Lynn ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(SS) Eugenio Suarez ,(OF) Christian Yelich "
239,96712294,"striper00 (1/Unl.)",0,125.95,"(SS) Jhonny Peralta ,(1B) Mark Reynolds ,(OF) Andrew McCutchen ,(OF) Jason Heyward ,(P) Lance Lynn ,(2B) Kolten Wong ,(OF) Randal Grichuk ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(C) J.T. Realmuto "
239,96724191,"gdaddy80 (1/Unl.)",0,125.95,"(1B) Joey Votto ,(2B) Neil Walker ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(OF) Jason Heyward ,(P) Lance Lynn ,(SS) Jordy Mercer ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(OF) Gregory Polanco "
244,96695534,"fmarriott22 (2/Unl.)",0,125.75,"(C) Brayan Pena ,(OF) Chris Young ,(P) Dan Haren ,(3B) Luis Valbuena ,(OF) Jason Heyward ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(OF) George Springer ,(1B) Evan Gattis ,(SS) Carlos Correa "
244,96721396,"prescottm (1/Unl.)",0,125.75,"(P) Dan Haren ,(2B) Neil Walker ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(OF) Jason Heyward ,(OF) Randal Grichuk ,(P) Dallas Keuchel ,(1B) Evan Gattis ,(SS) Carlos Correa ,(3B) Jung Ho Kang "
244,96725847,"theryguy12 (2/Unl.)",0,125.75,"(C) Yadier Molina ,(P) Dan Haren ,(3B) Luis Valbuena ,(OF) Jason Heyward ,(1B) Pedro Alvarez ,(OF) Josh Harrison ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(OF) Gregory Polanco ,(SS) Adeiny Hechavarria "
244,96729315,"pgawac (1/Unl.)",0,125.75,"(3B) Alex Rodriguez ,(SS) Marwin Gonzalez ,(OF) Jason Heyward ,(C) Jason Castro ,(P) Anthony DeSclafani ,(2B) Jose Altuve ,(OF) Billy Hamilton ,(P) Dallas Keuchel ,(OF) George Springer ,(1B) Evan Gattis "
248,96714480,"elicopterboy (8/Unl.)",0,125.55,"(P) A.J. Burnett ,(OF) Colby Rasmus ,(C) Francisco Cervelli ,(OF) Giancarlo Stanton ,(1B) Pedro Alvarez ,(SS) Jordy Mercer ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(OF) Preston Tucker "
248,96721069,"elicopterboy (6/Unl.)",0,125.55,"(P) A.J. Burnett ,(1B) Mark Reynolds ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(C) Jason Castro ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(OF) George Springer ,(OF) Preston Tucker ,(SS) Jung Ho Kang "
248,96724835,"dont-buy-leace (1/Unl.)",0,125.55,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Francisco Cervelli ,(1B) Pedro Alvarez ,(2B) Kolten Wong ,(OF) Randal Grichuk ,(OF) Billy Hamilton ,(P) Dallas Keuchel ,(OF) Christian Yelich ,(SS) Jung Ho Kang "
251,96601747,"ADH82 (2/Unl.)",0,124.95,"(2B) Neil Walker ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(1B) Pedro Alvarez ,(P) Lance Lynn ,(3B) Josh Harrison ,(P) Dallas Keuchel ,(SS) Eugenio Suarez ,(OF) Gregory Polanco ,(OF) Preston Tucker "
251,96697146,"Milo1051 (10/Unl.)",0,124.95,"(C) Yadier Molina ,(OF) Colby Rasmus ,(OF) Jason Heyward ,(1B) Pedro Alvarez ,(P) Lance Lynn ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(OF) Preston Tucker ,(SS) Jung Ho Kang "
251,96713086,"klink (1/Unl.)",0,124.95,"(1B) Joey Votto ,(2B) Neil Walker ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(3B) Chase Headley ,(P) Lance Lynn ,(SS) Jordy Mercer ,(OF) Josh Harrison ,(P) Dallas Keuchel ,(OF) Gregory Polanco "
251,96715075,"Pscott2268 (1/Unl.)",0,124.95,"(SS) Jhonny Peralta ,(2B) Neil Walker ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(1B) Pedro Alvarez ,(P) Lance Lynn ,(OF) Josh Harrison ,(P) Dallas Keuchel ,(OF) Preston Tucker ,(3B) Jung Ho Kang "
251,96715301,"chattles44 (1/Unl.)",0,124.95,"(OF) Chris Young ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(OF) Jason Heyward ,(C) Jason Castro ,(P) Lance Lynn ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(1B) Evan Gattis ,(SS) Carlos Correa "
251,96717958,"jclaude1 (1/Unl.)",0,124.95,"(OF) Marlon Byrd ,(1B) Mark Reynolds ,(2B) Luis Valbuena ,(OF) Colby Rasmus ,(OF) Jason Heyward ,(3B) Todd Frazier ,(C) Jason Castro ,(P) Lance Lynn ,(P) Dallas Keuchel ,(SS) Carlos Correa "
251,96718672,"blh15 (1/Unl.)",0,124.95,"(1B) Joey Votto ,(OF) Chris Young ,(C) Francisco Cervelli ,(OF) Jason Heyward ,(P) Lance Lynn ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(OF) George Springer ,(SS) Jung Ho Kang "
251,96722126,"Pscott2268 (2/Unl.)",0,124.95,"(SS) Jhonny Peralta ,(2B) Neil Walker ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(1B) Pedro Alvarez ,(P) Lance Lynn ,(OF) Josh Harrison ,(P) Dallas Keuchel ,(OF) Preston Tucker ,(3B) Jung Ho Kang "
259,96592271,"duckbutterbabineaux (1/Unl.)",0,124.75,"(1B) Joey Votto ,(P) Dan Haren ,(2B) Neil Walker ,(OF) Colby Rasmus ,(C) Francisco Cervelli ,(3B) Todd Frazier ,(P) Dallas Keuchel ,(OF) Christian Yelich ,(OF) Preston Tucker ,(SS) Carlos Correa "
259,96712969,"Raisenu111 (1/Unl.)",0,124.75,"(OF) Marlon Byrd ,(2B) Luis Valbuena ,(OF) Jason Heyward ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(P) Anthony DeSclafani ,(C) John Ryan Murphy ,(P) Dallas Keuchel ,(1B) Evan Gattis ,(SS) Carlos Correa "
259,96716770,"genius309 (1/Unl.)",0,124.75,"(P) Dan Haren ,(2B) Neil Walker ,(3B) Luis Valbuena ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(OF) Giancarlo Stanton ,(OF) Billy Hamilton ,(P) Dallas Keuchel ,(1B) Justin Bour ,(SS) Adeiny Hechavarria "
259,96724647,"CapeCoralConman (1/Unl.)",0,124.75,"(P) Dan Haren ,(2B) Luis Valbuena ,(OF) Colby Rasmus ,(1B) Todd Frazier ,(C) Jason Castro ,(P) Dallas Keuchel ,(OF) George Springer ,(3B) Adeiny Hechavarria ,(OF) Preston Tucker ,(SS) Carlos Correa "
259,96727317,"AmyBaker088 (1/Unl.)",0,124.75,"(1B) Joey Votto ,(P) Dan Haren ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(2B) Jose Pirela ,(P) Dallas Keuchel ,(SS) Eugenio Suarez ,(OF) George Springer "
264,96552914,"skinner2332 (1/Unl.)",0,124.55,"(P) A.J. Burnett ,(3B) Mark Reynolds ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(1B) Pedro Alvarez ,(OF) Josh Harrison ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(OF) Gregory Polanco ,(SS) Adeiny Hechavarria "
264,96719610,"Rammer (1/Unl.)",0,124.55,"(P) A.J. Burnett ,(C) Yadier Molina ,(3B) Mark Reynolds ,(OF) Andrew McCutchen ,(OF) Colby Rasmus ,(OF) Giancarlo Stanton ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(1B) Justin Bour ,(SS) Adeiny Hechavarria "
264,96727832,"born2gamble (1/Unl.)",0,124.55,"(P) A.J. Burnett ,(OF) Marlon Byrd ,(2B) Neil Walker ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(SS) Jordy Mercer ,(3B) Josh Harrison ,(P) Dallas Keuchel ,(OF) Gregory Polanco ,(1B) Evan Gattis "
267,96523789,"brewcrew44 (1/Unl.)",0,123.95,"(C) Brayan Pena ,(1B) Joey Votto ,(OF) Chris Young ,(3B) Luis Valbuena ,(P) Lance Lynn ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(OF) George Springer ,(OF) Preston Tucker ,(SS) Carlos Correa "
267,96532437,"soonersoze (1/Unl.)",0,123.95,"(C) Brayan Pena ,(1B) Mark Reynolds ,(2B) Neil Walker ,(OF) Andrew McCutchen ,(OF) Jason Heyward ,(P) Lance Lynn ,(OF) Randal Grichuk ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(SS) Carlos Correa "
267,96698539,"jsantopadre (1/Unl.)",0,123.95,"(1B) Mark Reynolds ,(3B) Luis Valbuena ,(OF) Andrew McCutchen ,(OF) Colby Rasmus ,(C) Jason Castro ,(P) Lance Lynn ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(OF) Preston Tucker ,(SS) Carlos Correa "
267,96717918,"Free2PlayAccount (1/Unl.)",0,123.95,"(OF) Marlon Byrd ,(1B) Mark Reynolds ,(3B) Luis Valbuena ,(OF) Jason Heyward ,(P) Lance Lynn ,(2B) Jose Altuve ,(C) John Ryan Murphy ,(P) Dallas Keuchel ,(OF) George Springer ,(SS) Carlos Correa "
267,96718989,"rayofhope (4/Unl.)",0,123.95,"(1B) Joey Votto ,(3B) Mark Reynolds ,(OF) Andrew McCutchen ,(C) Jason Castro ,(P) Lance Lynn ,(OF) Josh Harrison ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(OF) Gregory Polanco ,(SS) Jung Ho Kang "
267,96725296,"Frankanthony89 (1/Unl.)",0,123.95,"(C) Yadier Molina ,(1B) Mark Reynolds ,(3B) Luis Valbuena ,(OF) Andrew McCutchen ,(P) Lance Lynn ,(SS) Jordy Mercer ,(OF) Josh Harrison ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(OF) George Springer "
267,96728468,"buddybinks777 (1/Unl.)",0,123.95,"(1B) Mark Teixeira ,(C) Brayan Pena ,(2B) Luis Valbuena ,(OF) Andrew McCutchen ,(OF) Colby Rasmus ,(OF) Jason Heyward ,(P) Lance Lynn ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(SS) Jung Ho Kang "
267,96729628,"Murr005 (1/Unl.)",0,123.95,"(3B) Alex Rodriguez ,(1B) Joey Votto ,(2B) Neil Walker ,(OF) Andrew McCutchen ,(OF) Colby Rasmus ,(C) Francisco Cervelli ,(SS) Marwin Gonzalez ,(OF) Jason Heyward ,(P) Lance Lynn ,(P) Dallas Keuchel "
267,96738276,"Amusc417 (1/Unl.)",0,123.95,"(OF) Chris Young ,(1B) Mark Reynolds ,(2B) Neil Walker ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(P) Lance Lynn ,(OF) Randal Grichuk ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(SS) Carlos Correa "
276,96687194,"yazsarmy (1/Unl.)",0,123.75,"(C) Brayan Pena ,(1B) Mark Reynolds ,(OF) Jason Heyward ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(2B) Kolten Wong ,(P) Anthony DeSclafani ,(P) Dallas Keuchel ,(OF) George Springer ,(SS) Carlos Correa "
276,96693268,"drbigdaddy (5/Unl.)",0,123.75,"(P) Dan Haren ,(3B) Luis Valbuena ,(OF) Jason Heyward ,(2B) Jose Altuve ,(C) John Ryan Murphy ,(P) Dallas Keuchel ,(OF) George Springer ,(1B) Evan Gattis ,(OF) Preston Tucker ,(SS) Carlos Correa "
276,96711757,"Bvrc80 (1/Unl.)",0,123.75,"(3B) Marwin Gonzalez ,(OF) Josh Harrison ,(P) Anthony DeSclafani ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(OF) George Springer ,(C) J.T. Realmuto ,(1B) Evan Gattis ,(OF) Preston Tucker ,(SS) Carlos Correa "
276,96721837,"falconboarder89 (2/Unl.)",0,123.75,"(1B) Mark Teixeira ,(SS) Jhonny Peralta ,(P) Dan Haren ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(C) Francisco Cervelli ,(OF) Jason Heyward ,(OF) Josh Harrison ,(2B) Jose Altuve ,(P) Dallas Keuchel "
276,96723049,"jaybone405 (1/Unl.)",0,123.75,"(P) Dan Haren ,(OF) Colby Rasmus ,(C) Francisco Cervelli ,(OF) Jon Jay ,(3B) Marwin Gonzalez ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(OF) George Springer ,(1B) Evan Gattis ,(SS) Carlos Correa "
276,96739077,"glennmac23 (1/Unl.)",0,123.75,"(OF) Chris Young ,(C) Jason Castro ,(P) Anthony DeSclafani ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(OF) George Springer ,(1B) Evan Gattis ,(OF) Preston Tucker ,(SS) Carlos Correa "
282,96724311,"rellihan22 (1/Unl.)",0,123.60,"(OF) Carlos Beltran ,(1B) Mark Teixeira ,(2B) Brandon Phillips ,(P) Dan Haren ,(OF) Andrew McCutchen ,(OF) Jon Jay ,(3B) Todd Frazier ,(P) Lance Lynn ,(C) John Ryan Murphy ,(SS) Carlos Correa "
282,96724506,"maynoda (1/Unl.)",0,123.60,"(C) Yadier Molina ,(OF) Chris Young ,(SS) Jhonny Peralta ,(OF) Andrew McCutchen ,(1B) Todd Frazier ,(OF) Giancarlo Stanton ,(2B) Kolten Wong ,(P) Adam Warren ,(P) Dallas Keuchel ,(3B) Matt Carpenter "
284,96714422,"jman3833 (1/Unl.)",0,123.55,"(P) A.J. Burnett ,(2B) Ivan De Jesus Jr. ,(OF) Jon Jay ,(1B) Todd Frazier ,(OF) Giancarlo Stanton ,(C) Jason Castro ,(OF) Randal Grichuk ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(SS) Jung Ho Kang "
284,96731811,"EMSBRO (1/Unl.)",0,123.55,"(P) A.J. Burnett ,(OF) Marlon Byrd ,(1B) Mark Reynolds ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(C) Jason Castro ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(OF) Preston Tucker ,(SS) Carlos Correa "
286,96696294,"Jgo99 (1/Unl.)",0,122.95,"(C) Brayan Pena ,(1B) Joey Votto ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(OF) Jason Heyward ,(P) Lance Lynn ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(OF) Gregory Polanco ,(SS) Carlos Correa "
286,96702845,"evanpro13 (1/Unl.)",0,122.95,"(C) Brayan Pena ,(1B) Joey Votto ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(OF) Jason Heyward ,(P) Lance Lynn ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(OF) Gregory Polanco ,(SS) Carlos Correa "
286,96708062,"ejb0432 (1/Unl.)",0,122.95,"(2B) Neil Walker ,(OF) Andrew McCutchen ,(OF) Jay Bruce ,(C) Francisco Cervelli ,(OF) Jon Jay ,(P) Lance Lynn ,(P) Dallas Keuchel ,(1B) Justin Bour ,(3B) Adeiny Hechavarria ,(SS) Carlos Correa "
286,96712960,"MADIPIETRO (1/Unl.)",0,122.95,"(C) Yadier Molina ,(SS) Jhonny Peralta ,(OF) Jason Heyward ,(1B) Pedro Alvarez ,(P) Lance Lynn ,(2B) Kolten Wong ,(OF) Randal Grichuk ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(OF) Preston Tucker "
286,96725394,"halofan23 (1/Unl.)",0,122.95,"(1B) Mark Reynolds ,(OF) Giancarlo Stanton ,(P) Lance Lynn ,(3B) Chris Dominguez ,(2B) Jose Altuve ,(C) John Ryan Murphy ,(P) Dallas Keuchel ,(OF) George Springer ,(OF) Preston Tucker ,(SS) Carlos Correa "
291,96613778,"AdRock707 (1/Unl.)",0,122.75,"(3B) Alex Rodriguez ,(OF) Marlon Byrd ,(C) Brayan Pena ,(OF) Chris Young ,(P) Dan Haren ,(1B) Todd Frazier ,(2B) Dee Gordon ,(OF) Billy Hamilton ,(P) Dallas Keuchel ,(SS) Carlos Correa "
291,96615682,"Bird77 (1/Unl.)",0,122.75,"(3B) Luis Valbuena ,(C) Francisco Cervelli ,(OF) Jason Heyward ,(1B) Pedro Alvarez ,(P) Anthony DeSclafani ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(OF) George Springer ,(OF) Preston Tucker ,(SS) Carlos Correa "
291,96707774,"friedowl (2/Unl.)",0,122.75,"(3B) Alex Rodriguez ,(1B) Joey Votto ,(OF) Jay Bruce ,(C) Francisco Cervelli ,(OF) Giancarlo Stanton ,(2B) Kolten Wong ,(P) Anthony DeSclafani ,(P) Dallas Keuchel ,(OF) Starling Marte ,(SS) Adeiny Hechavarria "
294,96705989,"WPalmer2014 (3/Unl.)",0,122.55,"(P) A.J. Burnett ,(2B) Neil Walker ,(3B) Luis Valbuena ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(1B) Pedro Alvarez ,(SS) Jordy Mercer ,(OF) Randal Grichuk ,(P) Dallas Keuchel ,(OF) Gregory Polanco "
294,96731212,"mdjray (2/Unl.)",0,122.55,"(P) A.J. Burnett ,(1B) Mark Reynolds ,(C) Francisco Cervelli ,(OF) Jason Heyward ,(OF) Giancarlo Stanton ,(2B) Kolten Wong ,(OF) Randal Grichuk ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(SS) Jung Ho Kang "
296,96522871,"bmsyl2 (3/Unl.)",0,121.95,"(C) Brayan Pena ,(2B) Neil Walker ,(OF) Andrew McCutchen ,(OF) Jason Heyward ,(1B) Pedro Alvarez ,(P) Lance Lynn ,(3B) Josh Harrison ,(P) Dallas Keuchel ,(OF) Gregory Polanco ,(SS) Jung Ho Kang "
